,true_text_path,true_text,text_transcription,pred_text_path,pred_text,pred_transcription
21,archive/data/TEST\DR1\FELC0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_superimpose\DR1/FELC0/SA2.WAV.txt,['I'],['AY']
22,archive/data/TEST\DR1\FELC0\SI1386.TXT,"['IN', 'WAGE', 'NEGOTIATIONS', 'THE', 'INDUSTRY', 'BARGAINS', 'AS', 'A', 'UNIT', 'WITH', 'A', 'SINGLE', 'UNION']","['IH', 'N', 'W', 'EY', 'JH', 'N', 'AH', 'G', 'OW', 'SH', 'IY', 'EY', 'SH', 'AH', 'N', 'Z', 'DH', 'AH', 'IH', 'N', 'D', 'AH', 'S', 'T', 'R', 'IY', 'B', 'AA', 'R', 'G', 'AH', 'N', 'Z', 'AE', 'Z', 'AH', 'Y', 'UW', 'N', 'AH', 'T', 'W', 'IH', 'DH', 'AH', 'S', 'IH', 'NG', 'G', 'AH', 'L', 'Y', 'UW', 'N', 'Y', 'AH', 'N']",output_superimpose\DR1/FELC0/SI1386.WAV.txt,['I'],['AY']
23,archive/data/TEST\DR1\FELC0\SI2016.TXT,"['HEAVE', 'ON', 'THOSE', 'ROPES', 'THE', 'BOATS', 'COME', 'UNSTUCK']","['HH', 'IY', 'V', 'AA', 'N', 'DH', 'OW', 'Z', 'R', 'OW', 'P', 'S', 'DH', 'AH', 'B', 'OW', 'T', 'S', 'K', 'AH', 'M', 'AH', 'N', 'S', 'T', 'AH', 'K']",output_superimpose\DR1/FELC0/SI2016.WAV.txt,[],[]
24,archive/data/TEST\DR1\FELC0\SI756.TXT,"['MATERIALS', 'CERAMIC', 'MODELING', 'CLAY', 'RED', 'WHITE', 'OR', 'BUFF']","['M', 'AH', 'T', 'IH', 'R', 'IY', 'AH', 'L', 'Z', 'S', 'ER', 'AE', 'M', 'IH', 'K', 'M', 'AA', 'D', 'AH', 'L', 'IH', 'NG', 'K', 'L', 'EY', 'R', 'EH', 'D', 'W', 'AY', 'T', 'AO', 'R', 'B', 'AH', 'F']",output_superimpose\DR1/FELC0/SI756.WAV.txt,[],[]
25,archive/data/TEST\DR1\FELC0\SX126.TXT,"['ARTIFICIAL', 'INTELLIGENCE', 'IS', 'FOR', 'REAL']","['AA', 'R', 'T', 'AH', 'F', 'IH', 'SH', 'AH', 'L', 'IH', 'N', 'T', 'EH', 'L', 'AH', 'JH', 'AH', 'N', 'S', 'IH', 'Z', 'F', 'AO', 'R', 'R', 'IY', 'L']",output_superimpose\DR1/FELC0/SX126.WAV.txt,[],[]
26,archive/data/TEST\DR1\FELC0\SX216.TXT,"['THE', 'SMALL', 'BOY', 'PUT', 'THE', 'WORM', 'ON', 'THE', 'HOOK']","['DH', 'AH', 'S', 'M', 'AO', 'L', 'B', 'OY', 'P', 'UH', 'T', 'DH', 'AH', 'W', 'ER', 'M', 'AA', 'N', 'DH', 'AH', 'HH', 'UH', 'K']",output_superimpose\DR1/FELC0/SX216.WAV.txt,[],[]
27,archive/data/TEST\DR1\FELC0\SX306.TXT,"['A', 'CHOSEN', 'FEW', 'WILL', 'BECOME', 'GENERALS']","['AH', 'CH', 'OW', 'Z', 'AH', 'N', 'F', 'Y', 'UW', 'W', 'IH', 'L', 'B', 'IH', 'K', 'AH', 'M', 'JH', 'EH', 'N', 'ER', 'AH', 'L', 'Z']",output_superimpose\DR1/FELC0/SX306.WAV.txt,[],[]
28,archive/data/TEST\DR1\FELC0\SX36.TXT,"['ONLY', 'THE', 'MOST', 'ACCOMPLISHED', 'ARTISTS', 'OBTAIN', 'POPULARITY']","['OW', 'N', 'L', 'IY', 'DH', 'AH', 'M', 'OW', 'S', 'T', 'AH', 'K', 'AA', 'M', 'P', 'L', 'IH', 'SH', 'T', 'AA', 'R', 'T', 'IH', 'S', 'T', 'S', 'AH', 'B', 'T', 'EY', 'N', 'P', 'AA', 'P', 'Y', 'AH', 'L', 'EH', 'R', 'AH', 'T', 'IY']",output_superimpose\DR1/FELC0/SX36.WAV.txt,['CAN'],"['K', 'AE', 'N']"
29,archive/data/TEST\DR1\FELC0\SX396.TXT,"['THE', 'FISH', 'BEGAN', 'TO', 'LEAP', 'FRANTICALLY', 'ON', 'THE', 'SURFACE', 'OF', 'THE', 'SMALL', 'LAKE']","['DH', 'AH', 'F', 'IH', 'SH', 'B', 'IH', 'G', 'AE', 'N', 'T', 'UW', 'L', 'IY', 'P', 'F', 'R', 'AE', 'N', 'T', 'AH', 'K', 'AH', 'L', 'IY', 'AA', 'N', 'DH', 'AH', 'S', 'ER', 'F', 'AH', 'S', 'AH', 'V', 'DH', 'AH', 'S', 'M', 'AO', 'L', 'L', 'EY', 'K']",output_superimpose\DR1/FELC0/SX396.WAV.txt,['I'],['AY']
30,archive/data/TEST\DR1\FJEM0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_superimpose\DR1/FJEM0/SA1.WAV.txt,"['YOU', 'ARE', 'DARKER']","['Y', 'UW', 'AA', 'R', 'D', 'AA', 'R', 'K', 'ER']"
31,archive/data/TEST\DR1\FJEM0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_superimpose\DR1/FJEM0/SA2.WAV.txt,"['A', 'VERY']","['AH', 'V', 'EH', 'R', 'IY']"
32,archive/data/TEST\DR1\FJEM0\SI1264.TXT,"['DANCES', 'ALTERNATED', 'WITH', 'SUNG', 'OR', 'SPOKEN', 'VERSES']","['D', 'AE', 'N', 'S', 'AH', 'Z', 'AO', 'L', 'T', 'ER', 'N', 'EY', 'T', 'AH', 'D', 'W', 'IH', 'DH', 'S', 'AH', 'NG', 'AO', 'R', 'S', 'P', 'OW', 'K', 'AH', 'N', 'V', 'ER', 'S', 'AH', 'Z']",output_superimpose\DR1/FJEM0/SI1264.WAV.txt,[],[]
33,archive/data/TEST\DR1\FJEM0\SI1894.TXT,"['MY', 'FATHER', 'RAN', 'HIM', 'OFF', 'HERE', 'SIX', 'YEARS', 'AGO']","['M', 'AY', 'F', 'AA', 'DH', 'ER', 'R', 'AE', 'N', 'HH', 'IH', 'M', 'AO', 'F', 'HH', 'IY', 'R', 'S', 'IH', 'K', 'S', 'Y', 'IH', 'R', 'Z', 'AH', 'G', 'OW']",output_superimpose\DR1/FJEM0/SI1894.WAV.txt,['FATHER'],"['F', 'AA', 'DH', 'ER']"
34,archive/data/TEST\DR1\FJEM0\SI634.TXT,"['HERE', 'HE', 'IS', 'QUITE', 'PERSUASIVELY', 'THE', 'VERY', 'EMBODIMENT', 'OF', 'MEANNESS', 'AND', 'SLYNESS']","['HH', 'IY', 'R', 'HH', 'IY', 'IH', 'Z', 'K', 'W', 'AY', 'T', 'P', 'ER', 'S', 'W', 'EY', 'S', 'IH', 'V', 'L', 'IY', 'DH', 'AH', 'V', 'EH', 'R', 'IY', 'EH', 'M', 'B', 'AA', 'D', 'IY', 'M', 'AH', 'N', 'T', 'AH', 'V', 'M', 'IY', 'N', 'N', 'AH', 'S', 'AH', 'N', 'D', 'S', 'L', 'AY', 'N', 'AH', 'S']",output_superimpose\DR1/FJEM0/SI634.WAV.txt,"['I', 'BITTERLY']","['AY', 'B', 'IH', 'T', 'ER', 'L', 'IY']"
35,archive/data/TEST\DR1\FJEM0\SX184.TXT,"['THE', 'CATS', 'MEOW', 'ALWAYS', 'HURTS', 'MY', 'EARS']","['DH', 'AH', 'K', 'AE', 'T', 'S', 'M', 'IY', 'AW', 'AO', 'L', 'W', 'EY', 'Z', 'HH', 'ER', 'T', 'S', 'M', 'AY', 'IH', 'R', 'Z']",output_superimpose\DR1/FJEM0/SX184.WAV.txt,['THAT'],"['DH', 'AE', 'T']"
36,archive/data/TEST\DR1\FJEM0\SX274.TXT,"['CLIFF', 'WAS', 'SOOTHED', 'BY', 'THE', 'LUXURIOUS', 'MASSAGE']","['K', 'L', 'IH', 'F', 'W', 'AA', 'Z', 'S', 'UW', 'DH', 'D', 'B', 'AY', 'DH', 'AH', 'L', 'AH', 'G', 'ZH', 'ER', 'IY', 'AH', 'S', 'M', 'AH', 'S', 'AA', 'ZH']",output_superimpose\DR1/FJEM0/SX274.WAV.txt,['I'],['AY']
37,archive/data/TEST\DR1\FJEM0\SX364.TXT,"['EACH', 'UNTIMELY', 'INCOME', 'LOSS', 'COINCIDED', 'WITH', 'THE', 'BREAKDOWN', 'OF', 'A', 'HEATING', 'SYSTEM', 'PART']","['IY', 'CH', 'AH', 'N', 'T', 'AY', 'M', 'L', 'IY', 'IH', 'N', 'K', 'AH', 'M', 'L', 'AO', 'S', 'K', 'OW', 'AH', 'N', 'S', 'AY', 'D', 'AH', 'D', 'W', 'IH', 'DH', 'DH', 'AH', 'B', 'R', 'EY', 'K', 'D', 'AW', 'N', 'AH', 'V', 'AH', 'HH', 'IY', 'T', 'IH', 'NG', 'S', 'IH', 'S', 'T', 'AH', 'M', 'P', 'AA', 'R', 'T']",output_superimpose\DR1/FJEM0/SX364.WAV.txt,['I'],['AY']
38,archive/data/TEST\DR1\FJEM0\SX4.TXT,"['JANE', 'MAY', 'EARN', 'MORE', 'MONEY', 'BY', 'WORKING', 'HARD']","['JH', 'EY', 'N', 'M', 'EY', 'ER', 'N', 'M', 'AO', 'R', 'M', 'AH', 'N', 'IY', 'B', 'AY', 'W', 'ER', 'K', 'IH', 'NG', 'HH', 'AA', 'R', 'D']",output_superimpose\DR1/FJEM0/SX4.WAV.txt,['THE'],"['DH', 'AH']"
39,archive/data/TEST\DR1\FJEM0\SX94.TXT,"['YOUNGSTERS', 'LOVE', 'COMMON', 'CANDY', 'AS', 'TREATS']","['Y', 'AH', 'NG', 'S', 'T', 'ER', 'Z', 'L', 'AH', 'V', 'K', 'AA', 'M', 'AH', 'N', 'K', 'AE', 'N', 'D', 'IY', 'AE', 'Z', 'T', 'R', 'IY', 'T', 'S']",output_superimpose\DR1/FJEM0/SX94.WAV.txt,"['YOU', 'CAN']","['Y', 'UW', 'K', 'AE', 'N']"
40,archive/data/TEST\DR1\MDAB0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_superimpose\DR1/MDAB0/SA1.WAV.txt,['SEE'],"['S', 'IY']"
41,archive/data/TEST\DR1\MDAB0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_superimpose\DR1/MDAB0/SA2.WAV.txt,"['HAS', 'BEEN', 'INCESSANT']","['HH', 'AE', 'Z', 'B', 'IH', 'N', 'IH', 'N', 'S', 'EH', 'S', 'AH', 'N', 'T']"
42,archive/data/TEST\DR1\MDAB0\SI1039.TXT,"['HE', 'HAS', 'NEVER', 'HIMSELF', 'DONE', 'ANYTHING', 'FOR', 'WHICH', 'TO', 'BE', 'HATED', 'WHICH', 'OF', 'US', 'HAS']","['HH', 'IY', 'HH', 'AE', 'Z', 'N', 'EH', 'V', 'ER', 'HH', 'IH', 'M', 'S', 'EH', 'L', 'F', 'D', 'AH', 'N', 'EH', 'N', 'IY', 'TH', 'IH', 'NG', 'F', 'AO', 'R', 'W', 'IH', 'CH', 'T', 'UW', 'B', 'IY', 'HH', 'EY', 'T', 'AH', 'D', 'W', 'IH', 'CH', 'AH', 'V', 'AH', 'S', 'HH', 'AE', 'Z']",output_superimpose\DR1/MDAB0/SI1039.WAV.txt,['SELINA'],"['S', 'AH', 'L', 'IY', 'N', 'AH']"
